lorem_ipsum19.txt,lorem_ipsum13.txt,0.783217
lorem_ipsum6.txt,lorem_ipsum2.txt,0.475445
lorem_ipsum6.txt,lorem_ipsum8.txt,0.472496
lorem_ipsum19.txt,lorem_ipsum14.txt,0.783217
lorem_ipsum19.txt,lorem_ipsum17.txt,0.797688
lorem_ipsum19.txt,lorem_ipsum4.txt,0.222510
lorem_ipsum19.txt,lorem_ipsum1.txt,0.226667
lorem_ipsum19.txt,lorem_ipsum2.txt,0.221935
lorem_ipsum4.txt,lorem_ipsum1.txt,0.483321
lorem_ipsum4.txt,lorem_ipsum9.txt,0.497860
lorem_ipsum4.txt,lorem_ipsum20.txt,0.201835
lorem_ipsum4.txt,lorem_ipsum5.txt,0.489346
lorem_ipsum6.txt,lorem_ipsum10.txt,0.495077
lorem_ipsum19.txt,results.csv,0.013737
lorem_ipsum4.txt,lorem_ipsum11.txt,0.208605
lorem_ipsum4.txt,lorem_ipsum16.txt,0.150943
lorem_ipsum4.txt,lorem_ipsum3.txt,0.490037
lorem_ipsum4.txt,lorem_ipsum12.txt,0.150943
lorem_ipsum4.txt,lorem_ipsum15.txt,0.150943
lorem_ipsum4.txt,lorem_ipsum13.txt,0.150943
lorem_ipsum4.txt,lorem_ipsum14.txt,0.150943
lorem_ipsum4.txt,lorem_ipsum17.txt,0.222798
lorem_ipsum4.txt,lorem_ipsum8.txt,0.487383
lorem_ipsum4.txt,lorem_ipsum10.txt,0.475917
lorem_ipsum1.txt,lorem_ipsum20.txt,0.205405
lorem_ipsum1.txt,lorem_ipsum16.txt,0.155772
lorem_ipsum1.txt,lorem_ipsum9.txt,0.488760
lorem_ipsum1.txt,lorem_ipsum11.txt,0.217742
lorem_ipsum1.txt,lorem_ipsum10.txt,0.497076
lorem_ipsum1.txt,lorem_ipsum15.txt,0.155772
lorem_ipsum1.txt,lorem_ipsum12.txt,0.155772
lorem_ipsum1.txt,lorem_ipsum13.txt,0.155772
lorem_ipsum1.txt,lorem_ipsum17.txt,0.226969
lorem_ipsum1.txt,lorem_ipsum8.txt,0.491202
lorem_ipsum1.txt,lorem_ipsum2.txt,0.491488
lorem_ipsum1.txt,lorem_ipsum14.txt,0.155772
lorem_ipsum1.txt,lorem_ipsum3.txt,0.480480
lorem_ipsum5.txt,lorem_ipsum20.txt,0.202128
lorem_ipsum4.txt,lorem_ipsum2.txt,0.502183
lorem_ipsum5.txt,lorem_ipsum9.txt,0.490295
lorem_ipsum5.txt,lorem_ipsum16.txt,0.153215
lorem_ipsum5.txt,lorem_ipsum11.txt,0.214286
lorem_ipsum5.txt,lorem_ipsum3.txt,0.480655
lorem_ipsum5.txt,lorem_ipsum15.txt,0.153215
lorem_ipsum5.txt,lorem_ipsum12.txt,0.153215
lorem_ipsum5.txt,lorem_ipsum8.txt,0.476744
lorem_ipsum5.txt,lorem_ipsum13.txt,0.153215
lorem_ipsum5.txt,lorem_ipsum17.txt,0.223390
lorem_ipsum6.txt,results.csv,0.094646
lorem_ipsum5.txt,lorem_ipsum10.txt,0.491304
lorem_ipsum5.txt,lorem_ipsum2.txt,0.482759
lorem_ipsum4.txt,results.csv,0.090796
lorem_ipsum9.txt,lorem_ipsum16.txt,0.145078
lorem_ipsum9.txt,lorem_ipsum3.txt,0.489531
lorem_ipsum9.txt,lorem_ipsum20.txt,0.194199
lorem_ipsum9.txt,lorem_ipsum11.txt,0.203262
lorem_ipsum9.txt,lorem_ipsum15.txt,0.145078
lorem_ipsum5.txt,lorem_ipsum14.txt,0.153215
lorem_ipsum1.txt,lorem_ipsum5.txt,0.484305
lorem_ipsum9.txt,lorem_ipsum12.txt,0.145078
lorem_ipsum9.txt,lorem_ipsum13.txt,0.145078
lorem_ipsum7.txt,results.csv,0.096500
lorem_ipsum9.txt,lorem_ipsum17.txt,0.214464
lorem_ipsum9.txt,lorem_ipsum14.txt,0.145078
lorem_ipsum9.txt,lorem_ipsum10.txt,0.495426
lorem_ipsum20.txt,lorem_ipsum3.txt,0.203753
lorem_ipsum20.txt,lorem_ipsum16.txt,0.842105
lorem_ipsum1.txt,results.csv,0.088514
lorem_ipsum9.txt,lorem_ipsum2.txt,0.485755
lorem_ipsum9.txt,lorem_ipsum8.txt,0.498236
lorem_ipsum5.txt,results.csv,0.087780
lorem_ipsum20.txt,lorem_ipsum10.txt,0.196931
lorem_ipsum20.txt,lorem_ipsum11.txt,0.848101
lorem_ipsum20.txt,lorem_ipsum15.txt,0.842105
lorem_ipsum20.txt,lorem_ipsum12.txt,0.842105
lorem_ipsum20.txt,lorem_ipsum13.txt,0.842105
lorem_ipsum20.txt,lorem_ipsum17.txt,0.834356
lorem_ipsum20.txt,lorem_ipsum8.txt,0.195373
lorem_ipsum20.txt,lorem_ipsum14.txt,0.842105
lorem_ipsum20.txt,lorem_ipsum2.txt,0.201307
lorem_ipsum3.txt,lorem_ipsum16.txt,0.154483
lorem_ipsum3.txt,lorem_ipsum11.txt,0.216000
lorem_ipsum3.txt,lorem_ipsum12.txt,0.154483
lorem_ipsum3.txt,lorem_ipsum15.txt,0.154483
lorem_ipsum3.txt,lorem_ipsum17.txt,0.225166
lorem_ipsum3.txt,lorem_ipsum13.txt,0.154483
lorem_ipsum3.txt,lorem_ipsum14.txt,0.154483
lorem_ipsum16.txt,lorem_ipsum11.txt,0.817518
lorem_ipsum16.txt,lorem_ipsum10.txt,0.147175
lorem_ipsum16.txt,lorem_ipsum15.txt,1.000000
lorem_ipsum16.txt,lorem_ipsum12.txt,1.000000
lorem_ipsum16.txt,lorem_ipsum8.txt,0.147952
lorem_ipsum20.txt,results.csv,0.011977
lorem_ipsum16.txt,lorem_ipsum13.txt,1.000000
lorem_ipsum16.txt,lorem_ipsum17.txt,0.788732
lorem_ipsum16.txt,lorem_ipsum14.txt,1.000000
lorem_ipsum16.txt,lorem_ipsum2.txt,0.150538
lorem_ipsum3.txt,lorem_ipsum10.txt,0.500728
lorem_ipsum3.txt,lorem_ipsum8.txt,0.477372
lorem_ipsum10.txt,lorem_ipsum12.txt,0.147175
lorem_ipsum10.txt,lorem_ipsum15.txt,0.147175
lorem_ipsum10.txt,lorem_ipsum11.txt,0.206107
lorem_ipsum10.txt,lorem_ipsum13.txt,0.147175
lorem_ipsum10.txt,lorem_ipsum17.txt,0.217446
lorem_ipsum3.txt,lorem_ipsum2.txt,0.490789
lorem_ipsum10.txt,lorem_ipsum14.txt,0.147175
lorem_ipsum11.txt,lorem_ipsum15.txt,0.817518
lorem_ipsum11.txt,lorem_ipsum12.txt,0.817518
lorem_ipsum11.txt,lorem_ipsum13.txt,0.817518
lorem_ipsum11.txt,lorem_ipsum8.txt,0.207161
lorem_ipsum11.txt,lorem_ipsum17.txt,0.826347
lorem_ipsum11.txt,lorem_ipsum14.txt,0.817518
lorem_ipsum11.txt,lorem_ipsum2.txt,0.208062
lorem_ipsum8.txt,lorem_ipsum15.txt,0.147952
lorem_ipsum8.txt,lorem_ipsum12.txt,0.147952
lorem_ipsum8.txt,lorem_ipsum13.txt,0.147952
lorem_ipsum16.txt,results.csv,0.009115
lorem_ipsum8.txt,lorem_ipsum17.txt,0.216010
lorem_ipsum8.txt,lorem_ipsum14.txt,0.147952
lorem_ipsum10.txt,lorem_ipsum2.txt,0.505384
lorem_ipsum8.txt,lorem_ipsum2.txt,0.491001
lorem_ipsum10.txt,lorem_ipsum8.txt,0.490754
lorem_ipsum15.txt,lorem_ipsum12.txt,1.000000
lorem_ipsum15.txt,lorem_ipsum13.txt,1.000000
lorem_ipsum15.txt,lorem_ipsum17.txt,0.788732
lorem_ipsum15.txt,lorem_ipsum14.txt,1.000000
lorem_ipsum12.txt,lorem_ipsum13.txt,1.000000
lorem_ipsum12.txt,lorem_ipsum17.txt,0.788732
lorem_ipsum15.txt,lorem_ipsum2.txt,0.150538
lorem_ipsum12.txt,lorem_ipsum14.txt,1.000000
lorem_ipsum12.txt,lorem_ipsum2.txt,0.150538
lorem_ipsum13.txt,lorem_ipsum17.txt,0.788732
lorem_ipsum13.txt,lorem_ipsum2.txt,0.150538
lorem_ipsum13.txt,lorem_ipsum14.txt,1.000000
lorem_ipsum11.txt,results.csv,0.012637
lorem_ipsum17.txt,lorem_ipsum2.txt,0.222222
lorem_ipsum17.txt,lorem_ipsum14.txt,0.788732
lorem_ipsum15.txt,results.csv,0.009115
lorem_ipsum12.txt,results.csv,0.009115
lorem_ipsum2.txt,lorem_ipsum14.txt,0.150538
lorem_ipsum13.txt,results.csv,0.009115
lorem_ipsum17.txt,results.csv,0.013295
lorem_ipsum9.txt,results.csv,0.096935
lorem_ipsum14.txt,results.csv,0.009115
lorem_ipsum3.txt,results.csv,0.086169
lorem_ipsum10.txt,results.csv,0.094764
lorem_ipsum8.txt,results.csv,0.089825
lorem_ipsum2.txt,results.csv,0.087246

